,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,Predicted Income
10937,33,4,51185,10,2,2,0,4,1,0,0,40,39,<=50K
10938,30,4,186145,13,0,12,1,4,0,0,0,40,39,<=50K
10939,45,6,181307,16,5,10,1,4,1,0,1408,40,39,<=50K
10940,20,4,180052,10,4,8,3,4,1,0,0,22,39,<=50K
10941,24,3,61791,5,2,7,5,4,0,0,0,40,39,<=50K
10942,44,6,52505,10,2,4,0,4,1,0,0,99,39,<=50K
10943,36,4,48976,13,2,12,5,4,0,0,0,40,39,>50K
10944,37,4,281012,9,2,2,5,1,0,0,0,40,2,>50K
10945,33,4,156464,9,0,2,1,4,1,0,0,40,39,<=50K
10946,71,1,94358,9,2,8,0,4,1,0,0,6,39,<=50K
10947,44,0,296858,14,2,1,0,4,1,0,0,40,39,>50K
10948,46,4,84790,9,2,6,0,4,1,0,0,40,39,<=50K
10949,43,4,177054,9,2,14,0,4,1,0,0,60,39,<=50K
10950,38,1,131239,9,4,8,3,4,1,0,0,20,39,<=50K
10951,30,0,49398,13,2,10,0,4,1,0,0,40,39,>50K
10952,44,4,27242,12,2,2,0,4,1,0,0,40,30,>50K
10953,41,1,113324,12,2,0,0,4,1,0,0,40,39,>50K
10954,33,4,295591,1,4,4,1,4,1,0,0,40,25,<=50K
10955,61,4,48549,10,4,3,1,4,1,0,0,38,39,<=50K
10956,45,1,384627,14,2,10,5,4,0,2580,0,18,39,<=50K
10957,25,4,266062,15,4,10,1,4,1,0,0,65,39,<=50K
10958,26,7,208117,13,4,10,3,4,1,0,0,38,39,<=50K
10959,23,4,315476,9,4,14,3,4,1,0,0,30,39,<=50K
10960,35,4,20308,10,5,12,1,4,1,0,0,40,39,<=50K
10961,60,4,169204,9,2,3,0,4,1,0,0,50,39,>50K
10962,35,4,319831,9,0,2,1,4,1,0,0,60,39,<=50K
10963,32,4,80356,13,2,13,0,4,1,0,0,50,39,>50K
10964,26,4,313473,10,4,8,1,4,1,0,0,30,39,<=50K
10965,31,4,209529,7,2,0,0,4,1,0,0,40,33,<=50K
10966,24,4,214956,7,4,3,1,4,1,0,0,45,39,<=50K
10967,31,4,557853,13,2,10,0,4,1,5013,0,32,39,<=50K
10968,49,4,78529,13,2,12,0,4,1,0,0,60,39,>50K
10969,37,4,446390,10,2,6,5,4,0,0,0,40,39,<=50K
10970,43,1,256253,13,2,10,0,4,1,0,0,55,39,>50K
10971,31,4,61898,10,2,10,5,4,0,0,0,40,39,<=50K
10972,34,4,181152,9,2,0,5,2,0,0,0,35,39,<=50K
10973,34,4,90409,10,4,8,3,4,1,0,0,40,39,<=50K
10974,35,5,237713,15,2,10,0,4,1,0,0,50,39,>50K
10975,29,4,176727,10,4,2,1,4,1,0,0,38,39,<=50K
10976,26,4,285367,11,4,0,3,4,1,4416,0,28,39,<=50K
10977,36,4,135293,14,5,3,1,4,0,0,0,50,39,>50K
10978,39,3,105044,9,2,7,0,4,1,7298,0,40,39,>50K
10979,48,7,98010,14,2,10,5,4,0,0,0,16,39,>50K
10980,56,4,162301,9,6,0,4,4,0,0,0,40,39,<=50K
10981,65,5,103824,14,2,3,0,4,1,0,0,40,39,>50K
10982,28,4,115677,13,2,12,0,4,1,7688,0,40,39,>50K
10983,48,1,319079,13,0,0,4,4,0,0,0,30,39,<=50K
10984,64,4,134912,9,2,3,0,4,1,0,0,12,39,<=50K
10985,31,4,35985,9,2,2,0,4,1,0,0,40,39,<=50K
10986,44,4,245317,9,2,14,0,4,1,0,0,40,39,<=50K
10987,34,4,35743,13,2,3,0,4,1,0,0,40,39,>50K
10988,54,4,231004,10,0,0,1,4,0,0,0,37,39,<=50K
10989,51,4,237295,10,0,8,1,4,0,0,0,40,39,<=50K
10990,38,4,43311,3,2,8,5,4,0,0,0,40,7,<=50K
10991,18,4,154583,7,4,12,3,4,0,0,0,16,39,<=50K
10992,64,4,278515,9,0,0,4,2,0,0,0,40,39,<=50K
10993,26,4,266062,10,4,3,1,4,1,0,0,60,39,<=50K
10994,36,6,172425,13,2,3,5,4,0,0,0,25,39,>50K
10995,46,6,102388,12,2,3,0,4,1,0,0,60,39,>50K
10996,48,4,195554,10,2,6,0,4,1,7298,0,40,39,>50K
10997,32,4,265368,13,2,3,5,4,0,0,1902,44,39,>50K
10998,19,4,100669,11,4,2,3,1,1,0,0,20,39,<=50K
10999,45,4,233511,12,2,3,0,4,1,0,0,40,39,>50K
11000,42,5,223566,15,4,3,1,4,1,0,0,15,39,<=50K
11001,22,4,95552,9,4,6,3,4,1,0,0,40,39,<=50K
11002,27,4,159676,9,0,14,2,4,1,0,0,40,39,<=50K
11003,19,3,80978,9,4,7,3,4,0,0,0,25,39,<=50K
11004,48,4,70584,9,2,6,0,4,1,0,0,40,39,<=50K
11005,29,4,153475,7,0,6,4,4,0,0,0,40,39,<=50K
11006,47,6,104489,13,2,12,0,4,1,0,0,40,39,>50K
11007,54,4,146325,13,2,0,0,4,1,0,0,40,39,>50K
11008,39,6,246900,13,2,12,0,4,1,0,0,60,39,<=50K
11009,35,4,187589,11,2,2,0,4,1,0,0,40,39,>50K
11010,46,6,65535,13,2,4,0,4,1,0,0,60,39,<=50K
11011,50,4,38540,9,2,3,0,4,1,0,0,40,39,>50K
11012,46,4,191389,3,2,0,5,4,0,0,0,40,21,<=50K
11013,19,4,231492,9,4,6,3,4,1,0,0,60,39,<=50K
11014,32,4,130007,6,0,12,3,4,0,0,0,35,39,<=50K
11015,64,5,487751,13,2,3,0,4,1,0,0,50,39,>50K
11016,33,4,52240,10,4,12,1,2,0,0,0,40,39,<=50K
11017,65,6,172906,12,6,10,1,4,0,0,0,50,39,<=50K
11018,47,4,158685,8,0,8,1,4,0,0,0,48,39,<=50K
11019,33,4,307693,9,4,0,1,2,0,0,0,30,39,<=50K
11020,40,4,202922,10,2,0,0,4,1,0,0,40,39,>50K
11021,61,1,119563,9,3,8,1,4,0,0,0,25,39,<=50K
11022,30,4,161444,11,2,5,0,4,1,0,0,38,39,>50K
11023,27,4,82242,13,4,3,2,4,1,0,0,45,10,<=50K
11024,68,4,357233,9,6,5,2,4,0,0,0,10,39,<=50K
11025,31,4,177596,10,4,0,1,4,0,0,0,40,33,<=50K
11026,27,4,209085,9,4,12,2,4,1,0,0,45,39,<=50K
11027,35,4,241306,10,4,12,1,4,1,0,0,50,39,<=50K
11028,32,4,19447,9,2,12,5,4,0,0,0,40,39,<=50K
11029,48,4,195104,9,2,12,0,4,1,0,0,60,39,>50K
11030,22,4,109456,10,4,5,3,4,1,0,0,32,39,<=50K
11031,68,4,34887,9,6,9,1,4,0,0,0,6,39,<=50K
11032,55,4,202435,13,0,0,1,4,0,0,0,40,39,<=50K
11033,49,4,191821,10,0,0,4,4,0,0,0,32,39,<=50K
11034,49,6,228372,13,2,12,0,4,1,0,1977,60,39,>50K
11035,37,4,78374,9,2,0,5,1,0,0,0,38,23,>50K
11036,58,4,129786,9,2,6,0,4,1,0,0,40,39,<=50K
11037,23,4,410439,9,0,10,3,4,1,0,0,20,39,<=50K
11038,35,5,152307,9,2,2,0,4,1,0,1485,40,39,>50K
11039,42,4,33895,13,0,0,1,4,0,0,0,40,39,<=50K
11040,20,4,178390,10,4,8,3,4,1,0,0,30,39,<=50K
11041,63,4,114011,7,0,8,1,4,0,0,0,40,39,<=50K
11042,23,4,157839,12,4,10,1,4,0,0,0,35,39,<=50K
11043,30,0,97355,10,5,10,1,4,0,0,0,40,39,<=50K
11044,40,4,369781,9,2,5,0,4,1,15024,0,45,39,>50K
11045,22,4,225515,13,2,10,5,4,0,0,0,40,39,<=50K
11046,21,4,138513,10,4,3,3,4,1,0,0,25,39,<=50K
11047,72,6,138248,7,2,2,0,4,1,0,0,20,39,<=50K
11048,28,6,149141,10,2,2,0,4,1,0,0,45,39,<=50K
11049,36,0,233955,13,2,3,0,0,1,0,0,40,39,<=50K
11050,40,0,150533,13,2,0,0,4,1,0,1977,40,39,>50K
11051,53,4,233369,9,2,0,5,4,0,0,0,40,39,>50K
11052,22,4,188779,10,4,12,3,2,0,0,0,16,39,<=50K
11053,53,4,287927,9,0,12,1,4,0,0,0,60,8,<=50K
11054,20,3,96483,10,4,7,3,1,0,0,0,8,39,<=50K
11055,39,4,165215,13,4,12,1,4,0,0,0,15,31,<=50K
11056,32,4,107142,11,2,2,0,4,1,5013,0,50,39,<=50K
11057,48,4,82008,9,2,14,0,4,1,0,0,50,39,<=50K
11058,25,4,116044,9,4,13,1,4,1,0,0,40,39,<=50K
11059,58,4,160101,9,0,0,1,4,1,0,0,55,39,<=50K
11060,41,4,356934,10,2,13,0,4,1,0,0,45,39,>50K
11061,36,4,204527,9,4,2,4,4,1,1506,0,40,39,<=50K
11062,36,4,276276,10,0,12,1,4,1,0,0,40,39,<=50K
11063,28,4,110408,9,2,12,0,4,1,0,0,45,39,<=50K
11064,37,4,187022,13,4,0,1,4,1,0,0,40,39,<=50K
11065,35,4,117528,13,4,13,1,4,0,0,0,40,39,<=50K
11066,50,4,180439,10,2,8,0,4,1,0,0,33,39,>50K
11067,47,4,185870,13,2,12,0,4,1,0,0,60,39,>50K
11068,21,4,290504,10,4,8,4,4,1,0,0,40,39,<=50K
11069,49,4,162264,9,4,6,1,2,1,0,0,40,39,<=50K
11070,38,4,253716,9,0,2,1,4,1,0,0,40,39,<=50K
11071,28,7,190525,14,4,10,1,4,1,0,0,50,39,<=50K
11072,29,4,283227,13,4,10,1,4,1,0,0,40,39,<=50K
11073,31,4,375221,7,4,14,1,2,1,0,0,35,39,<=50K
11074,30,4,194971,9,2,8,0,1,1,0,0,52,2,<=50K
11075,30,4,198091,9,4,2,1,4,1,0,0,44,39,<=50K
11076,30,4,224462,7,2,14,0,4,1,0,0,50,39,<=50K
11077,38,4,198751,9,0,5,1,1,1,0,0,40,40,<=50K
11078,27,4,221166,13,2,3,0,4,1,0,0,45,39,>50K
11079,54,1,277777,13,2,10,5,4,0,3103,0,40,39,>50K
11080,32,1,247156,9,2,8,0,2,1,3103,0,38,39,>50K
11081,23,4,61777,13,2,12,0,4,1,2580,0,40,39,<=50K
11082,62,4,67928,2,2,5,0,4,1,0,0,40,25,<=50K
11083,20,4,204596,10,4,12,3,4,0,0,0,32,39,<=50K
11084,23,4,27881,10,4,4,1,4,1,0,0,66,39,<=50K
11085,48,4,332884,12,0,2,1,4,1,0,0,40,39,<=50K
11086,60,4,178551,10,2,8,0,4,1,0,0,26,39,<=50K
11087,22,4,215917,9,2,2,0,0,1,0,0,40,39,<=50K
11088,56,4,284701,13,2,0,5,4,0,0,0,40,39,>50K
11089,63,4,286990,10,2,12,0,4,1,0,0,50,39,<=50K
11090,73,4,366204,4,6,9,4,2,0,1264,0,10,39,<=50K
11091,22,4,163519,13,4,12,3,4,0,0,0,40,39,<=50K
11092,51,4,123780,9,0,6,4,4,0,0,0,40,39,<=50K
11093,39,4,108140,9,2,12,0,4,1,0,0,40,39,<=50K
11094,31,0,469263,9,0,2,4,2,1,0,0,50,39,<=50K
11095,52,4,216558,10,5,2,2,1,1,0,0,40,30,<=50K
11096,46,4,149218,13,2,12,0,4,1,0,0,40,39,>50K
11097,32,4,113453,13,2,0,5,4,0,0,0,24,39,>50K
11098,46,4,23545,9,0,11,1,4,1,0,0,40,39,<=50K
11099,46,4,409443,3,2,5,0,4,1,0,0,25,25,<=50K
11100,29,1,152744,14,4,10,2,1,0,1506,0,40,39,<=50K
11101,33,4,166543,4,2,6,0,2,1,0,0,40,39,<=50K
11102,23,4,224217,7,4,14,1,4,1,0,0,40,33,<=50K
11103,41,7,244522,9,0,11,4,4,1,0,0,55,39,<=50K
11104,50,4,148121,10,6,3,4,1,0,0,0,40,39,<=50K
11105,69,4,295425,12,2,3,0,4,1,0,0,24,39,>50K
11106,30,6,255424,15,2,10,0,4,1,0,0,55,39,>50K
11107,21,4,97214,9,4,0,3,4,0,0,0,35,39,<=50K
11108,29,1,158703,10,2,8,0,4,1,0,0,40,39,<=50K
11109,43,3,478972,9,2,7,0,4,1,0,0,50,39,<=50K
11110,44,4,180383,10,2,5,0,4,1,0,0,60,39,>50K
11111,33,4,159123,10,2,0,0,4,1,0,0,40,39,<=50K
11112,51,4,231230,9,2,6,0,4,1,0,0,45,39,>50K
11113,25,4,134232,13,4,8,3,4,0,0,0,20,39,<=50K
11114,23,4,90729,7,4,6,4,3,1,0,0,40,39,<=50K
11115,36,4,275338,13,2,3,5,4,0,0,0,40,39,>50K
11116,23,4,410446,9,4,2,3,4,1,0,0,40,39,<=50K
11117,28,4,120475,9,4,2,1,4,1,0,0,35,39,<=50K
11118,39,0,127048,10,4,3,4,4,0,0,0,40,39,<=50K
11119,60,7,113544,13,2,3,0,4,1,0,0,50,39,>50K
11120,34,5,233727,13,2,3,0,4,1,0,0,50,39,>50K
11121,62,6,210064,10,6,10,4,4,1,0,0,20,39,<=50K
11122,53,4,77462,10,5,10,1,4,1,0,0,60,39,<=50K
11123,25,4,108001,10,2,5,0,4,1,0,0,45,39,<=50K
11124,36,4,379522,9,2,2,0,4,1,15024,0,40,39,>50K
11125,29,7,51461,12,4,13,1,4,1,0,0,45,39,<=50K
11126,31,4,147270,10,4,0,3,4,0,0,0,35,39,<=50K
11127,44,4,118212,6,2,6,0,4,1,0,0,40,39,<=50K
11128,49,4,189792,14,2,10,0,4,1,0,0,60,39,>50K
11129,58,4,225623,10,2,8,0,4,1,0,0,40,27,<=50K
11130,38,4,248445,3,2,6,0,4,1,0,0,40,25,<=50K
11131,39,4,218490,15,2,10,0,4,1,15024,0,60,39,>50K
11132,22,3,379883,10,4,7,3,4,0,0,0,40,39,<=50K
11133,38,5,312232,13,2,12,0,4,1,0,0,55,39,>50K
11134,47,4,234470,12,6,0,4,2,0,0,0,40,39,<=50K
11135,19,4,389942,9,4,2,1,4,1,0,0,40,39,<=50K
11136,38,4,79483,9,0,0,1,4,0,0,0,45,39,<=50K
11137,39,4,389279,11,0,3,4,4,0,0,0,40,39,<=50K
11138,50,6,107581,9,2,12,0,4,1,0,0,50,39,<=50K
11139,38,4,176458,9,0,8,4,4,0,0,0,35,39,<=50K
11140,19,4,70505,10,4,8,1,4,0,0,0,20,39,<=50K
11141,51,1,259646,14,0,3,4,4,0,0,0,40,39,<=50K
11142,40,4,235743,12,0,3,4,4,1,0,0,45,39,<=50K
11143,35,4,177449,13,2,12,0,4,1,0,1887,52,39,>50K
11144,28,4,103432,9,4,14,3,4,1,0,0,45,32,<=50K
11145,47,4,347088,3,5,8,4,4,0,0,0,40,39,<=50K
11146,51,6,275924,13,2,3,0,4,1,99999,0,50,25,>50K
11147,34,4,162113,10,2,3,5,4,0,0,0,48,39,>50K
11148,17,4,147497,3,4,12,3,4,0,0,0,20,39,<=50K
11149,33,6,37232,11,0,2,1,4,1,10520,0,80,39,>50K
11150,33,4,441949,10,4,5,3,4,1,0,0,24,39,<=50K
11151,30,4,285855,5,2,2,0,4,1,0,0,40,39,<=50K
11152,49,4,103123,13,2,5,0,4,1,0,0,40,39,>50K
11153,46,4,207076,14,4,0,1,4,1,0,0,60,39,<=50K
11154,38,6,36270,9,3,4,4,4,1,0,0,60,39,<=50K
11155,43,4,206927,13,2,12,0,4,1,15024,0,50,39,>50K
11156,32,4,236415,9,4,0,1,4,0,0,0,40,39,<=50K
11157,26,4,108035,9,4,3,1,4,0,0,0,40,39,<=50K
11158,21,4,225395,10,4,10,3,4,0,0,0,24,39,<=50K
11159,28,7,140239,9,5,8,3,4,0,0,0,11,39,<=50K
11160,36,4,338033,10,0,12,4,4,0,0,0,40,39,<=50K
11161,55,4,314164,15,2,10,0,4,1,0,0,40,39,>50K
11162,56,4,337065,4,0,4,2,4,1,0,0,40,39,<=50K
11163,33,7,340899,16,2,13,0,4,1,0,0,45,39,>50K
11164,49,4,102096,5,2,5,0,4,1,3781,0,40,39,<=50K
11165,47,4,31141,14,2,13,0,4,1,0,0,40,39,>50K
11166,62,4,312818,13,2,3,0,4,1,0,1902,1,39,>50K
11167,42,1,270147,14,4,10,1,4,0,0,0,40,39,<=50K
11168,41,4,97279,9,2,14,0,4,1,0,0,50,39,<=50K
11169,31,4,247328,3,4,14,1,4,1,0,0,30,7,<=50K
11170,48,6,31267,9,2,8,0,4,1,3411,0,70,39,<=50K
11171,32,4,220066,10,4,12,1,4,0,0,0,40,39,<=50K
11172,19,6,159269,9,4,8,3,4,1,0,0,53,41,<=50K
11173,47,4,155107,9,2,13,0,4,1,0,0,40,39,>50K
11174,24,1,354351,9,2,2,0,4,1,0,0,60,39,>50K
11175,18,4,129053,7,4,8,3,4,1,0,0,28,39,<=50K
11176,58,4,255822,4,2,5,0,4,1,0,0,40,39,<=50K
11177,49,4,192323,9,2,2,0,4,1,0,0,40,39,>50K
11178,31,4,176244,9,2,0,5,4,0,0,0,35,39,<=50K
11179,23,4,223019,10,2,0,5,4,0,0,0,40,39,<=50K
11180,32,4,243243,9,2,0,0,4,1,0,0,77,39,<=50K
11181,22,7,194630,10,4,10,3,4,1,0,0,10,39,<=50K
11182,51,5,98980,9,3,3,1,4,1,0,0,99,39,>50K
11183,39,4,223792,9,2,5,0,4,1,0,0,72,39,>50K
11184,31,4,415706,6,5,8,4,4,0,0,0,40,39,<=50K
11185,38,1,68781,10,2,11,0,4,1,0,0,40,39,>50K
11186,68,5,113718,7,2,12,0,4,1,0,1258,40,39,<=50K
11187,37,1,152587,10,4,2,1,4,1,0,0,40,39,<=50K
11188,25,7,120268,10,2,2,3,4,1,0,0,50,39,<=50K
11189,37,4,52870,13,2,3,0,4,1,0,0,40,39,>50K
11190,55,1,193895,9,0,0,4,4,0,0,0,38,39,<=50K
11191,32,4,239662,9,2,2,0,2,1,0,1579,36,39,<=50K
11192,51,1,201040,14,2,10,0,4,1,0,0,40,25,>50K
11193,36,7,25806,16,2,10,0,1,1,0,0,40,2,<=50K
11194,46,4,130667,9,2,14,0,2,1,0,0,40,39,<=50K
11195,55,4,141807,16,2,3,0,4,1,0,0,40,39,>50K
11196,51,7,108037,16,0,3,1,4,0,0,0,40,39,<=50K
11197,50,1,129311,9,2,14,0,4,1,0,0,40,39,<=50K
11198,47,4,149218,9,2,3,0,4,1,0,0,65,39,>50K
11199,42,4,337276,10,2,14,0,4,1,0,0,40,39,<=50K
11200,48,1,24366,11,2,11,0,0,1,0,0,40,39,>50K
11201,61,3,149855,4,2,7,0,4,1,0,2057,70,39,<=50K
11202,35,5,49020,12,4,4,3,4,1,0,0,35,39,<=50K
11203,36,4,165007,9,4,10,1,4,1,0,0,40,39,<=50K
11204,31,4,83413,9,4,12,3,4,1,0,0,40,39,<=50K
11205,45,4,103331,10,2,8,0,4,1,15024,0,44,39,>50K
11206,56,4,142689,7,0,12,1,4,1,0,0,50,39,<=50K
11207,36,4,398575,10,4,13,4,4,0,0,0,40,39,<=50K
11208,26,4,166301,13,4,13,1,4,1,0,0,40,39,<=50K
11209,37,4,53703,13,4,2,1,4,1,0,0,40,39,<=50K
11210,38,4,274907,12,4,10,1,4,1,0,0,35,39,<=50K
11211,34,4,226525,9,4,4,1,4,1,0,0,40,39,<=50K
11212,29,4,36440,13,4,0,1,4,0,0,0,40,39,<=50K
11213,37,4,81965,10,0,8,4,4,0,0,0,25,39,<=50K
11214,52,4,111192,10,2,6,0,0,1,0,0,40,39,<=50K
11215,20,4,214238,7,4,12,2,4,0,0,0,32,25,<=50K
11216,43,4,115932,13,2,12,0,4,1,0,0,40,39,>50K
11217,33,4,173730,14,2,10,0,4,1,0,0,40,39,>50K
11218,63,4,123157,9,2,5,0,4,1,0,0,40,39,<=50K
11219,67,4,220283,9,0,12,1,4,0,0,0,20,39,<=50K
11220,24,4,155066,11,4,12,1,4,1,0,0,40,39,<=50K
11221,29,4,244246,10,4,2,4,4,1,0,0,40,31,<=50K
11222,37,4,112264,9,2,12,0,4,1,0,0,40,39,<=50K
11223,54,4,200450,10,2,12,0,4,1,0,0,60,39,>50K
11224,66,3,128609,9,0,7,1,2,1,0,0,40,39,<=50K
11225,57,4,340591,9,2,10,0,4,1,0,0,45,39,>50K
11226,36,1,43712,11,0,3,1,4,1,0,0,50,39,<=50K
11227,41,4,316820,15,0,10,1,4,1,0,0,45,39,>50K
11228,48,4,44142,10,2,0,0,4,1,0,0,45,39,>50K
11229,24,4,311311,13,4,6,1,4,1,0,0,65,39,<=50K
11230,66,3,143417,11,2,7,0,4,1,0,0,45,39,>50K
11231,29,4,264166,10,4,0,1,4,0,0,0,60,25,<=50K
11232,44,4,112656,9,2,0,5,4,0,0,0,20,39,<=50K
11233,45,4,123844,9,0,8,3,4,0,0,0,60,39,<=50K
11234,27,4,146760,10,4,8,3,2,0,0,0,40,39,<=50K
11235,36,4,225516,13,2,3,0,2,1,0,0,40,39,>50K
11236,36,4,114366,12,2,3,0,4,1,0,0,50,39,>50K
11237,32,7,199227,13,2,0,0,4,1,0,0,55,39,<=50K
11238,18,4,299347,9,4,8,3,4,0,0,0,20,39,<=50K
11239,39,4,74194,11,0,2,1,4,1,0,1721,45,39,<=50K
11240,25,4,244408,9,2,3,3,1,0,0,0,40,30,>50K
11241,26,4,198289,8,4,4,2,4,1,0,0,40,33,<=50K
11242,63,7,89451,15,2,10,0,4,1,0,0,40,39,>50K
11243,50,1,149433,9,2,2,0,4,1,0,0,45,39,>50K
11244,47,4,236999,2,2,6,0,4,1,0,0,40,25,<=50K
11245,17,4,34943,6,4,8,3,4,0,0,0,15,39,<=50K
11246,46,5,40666,9,2,4,0,4,1,15024,0,40,39,>50K
11247,34,4,329170,10,4,0,1,4,0,6849,0,70,39,<=50K
11248,26,4,122999,13,4,10,1,4,1,0,0,45,39,<=50K
11249,48,1,118972,6,2,14,0,4,1,0,0,40,39,<=50K
11250,47,4,205068,15,2,10,0,4,1,0,1977,60,39,>50K
11251,40,4,195124,9,2,2,0,4,1,0,0,40,3,<=50K
11252,21,4,143184,10,4,8,3,4,0,0,0,40,39,<=50K
11253,55,3,90290,9,0,7,1,4,1,0,0,40,39,<=50K
11254,37,4,175232,13,2,10,0,4,1,0,0,40,39,>50K
11255,41,4,319366,10,2,13,0,4,1,0,0,40,13,>50K
11256,34,4,61559,9,4,2,1,4,1,0,0,35,39,<=50K
11257,47,4,247869,10,5,14,4,4,1,0,0,50,39,<=50K
11258,39,4,204158,10,2,12,0,4,1,5178,0,60,39,>50K
11259,36,4,239755,11,4,6,1,4,1,0,0,40,39,<=50K
11260,29,4,198210,9,4,13,4,2,0,0,0,40,39,<=50K
11261,46,1,190961,9,5,0,4,2,0,0,0,40,39,<=50K
11262,77,4,171193,11,0,12,1,4,0,0,1668,30,39,<=50K
11263,27,4,110073,13,4,13,1,4,1,0,0,40,8,<=50K
11264,19,4,163885,9,4,6,3,4,0,0,0,40,39,<=50K
11265,38,4,99783,11,2,8,5,4,0,0,1902,40,39,>50K
11266,18,4,430930,7,4,9,3,4,0,0,0,6,39,<=50K
11267,54,4,200450,10,2,13,0,4,1,0,0,35,39,>50K
11268,33,4,226296,9,2,8,0,4,1,0,1672,50,39,<=50K
11269,45,5,214690,10,5,0,1,4,1,0,0,40,39,<=50K
11270,28,4,181008,13,2,3,0,4,1,0,0,50,8,>50K
11271,26,1,345779,13,4,10,1,4,1,0,0,43,39,<=50K
11272,26,4,58350,13,4,10,1,4,0,0,0,50,39,<=50K
11273,41,4,164647,9,0,3,1,2,0,0,0,40,39,<=50K
11274,21,4,142809,9,4,3,1,4,1,0,0,40,39,<=50K
11275,38,4,105803,14,2,10,0,4,1,0,0,40,39,>50K
11276,26,4,195067,13,2,12,0,4,1,0,0,40,39,<=50K
11277,49,4,289964,10,5,12,1,4,1,0,0,50,39,<=50K
11278,26,4,194813,10,2,6,0,4,1,0,0,40,39,<=50K
11279,43,5,303211,9,4,3,3,4,1,0,0,40,39,<=50K
11280,22,4,37932,10,4,12,1,4,1,0,0,25,39,<=50K
11281,73,6,268832,9,2,4,0,4,1,0,0,45,39,<=50K
11282,33,4,63925,3,4,6,1,4,1,0,0,35,39,<=50K
11283,25,4,189897,9,4,2,1,4,1,0,0,40,39,<=50K
11284,36,4,635913,9,3,8,1,2,1,0,0,40,39,<=50K
11285,25,3,296228,10,4,7,4,3,0,0,0,42,39,<=50K
11286,42,6,138162,13,2,3,0,4,1,0,0,45,39,>50K
11287,54,6,164757,11,2,2,0,4,1,0,0,16,39,<=50K
11288,33,4,236013,12,2,3,5,4,0,0,0,55,39,>50K
11289,79,4,149912,13,4,8,1,4,0,0,0,40,39,<=50K
11290,48,4,85384,13,2,3,0,4,1,7688,0,40,39,>50K
11291,52,6,30008,14,2,4,0,4,1,0,0,45,39,>50K
11292,23,7,209744,9,4,0,1,4,1,0,0,38,39,<=50K
11293,25,4,161027,9,4,12,3,4,1,0,0,40,39,<=50K
11294,54,4,131662,10,0,0,1,4,0,0,0,40,10,<=50K
11295,47,4,115971,10,2,2,0,4,1,0,0,40,39,<=50K
11296,21,4,88373,9,2,8,2,4,0,0,0,16,39,<=50K
11297,45,0,211399,14,2,3,0,4,1,7298,0,40,39,>50K
11298,22,1,273989,13,4,10,1,4,1,0,0,40,39,<=50K
11299,27,4,124614,9,4,12,1,4,0,0,0,40,39,<=50K
11300,51,4,263439,13,2,5,0,4,1,0,0,40,39,>50K
11301,56,6,19896,10,2,12,5,4,0,0,0,60,39,<=50K
11302,31,4,229732,9,4,2,2,4,1,0,0,50,39,<=50K
11303,59,3,169611,10,2,7,5,4,0,7298,0,12,39,>50K
11304,36,4,220237,14,0,3,1,4,1,0,0,50,11,>50K
11305,46,6,130779,11,2,4,0,4,1,0,0,48,39,>50K
11306,24,4,152540,13,0,14,4,4,0,0,0,40,39,<=50K
11307,47,4,168330,9,2,2,0,4,1,2829,0,40,39,<=50K
11308,29,4,485944,13,4,12,3,2,1,0,0,40,39,<=50K
11309,34,4,199539,11,2,2,0,4,1,0,0,48,39,>50K
11310,26,4,210521,9,2,2,0,4,1,0,0,42,39,<=50K
11311,19,4,244175,7,4,12,3,4,1,0,0,25,39,<=50K
11312,42,4,223763,14,2,0,0,4,1,0,0,40,39,>50K
11313,56,6,183580,13,2,2,0,4,1,0,0,30,27,<=50K
11314,42,4,63596,9,0,8,1,4,0,0,0,30,39,<=50K
11315,35,4,108540,9,2,2,0,4,1,3137,0,40,39,<=50K
11316,43,6,116632,11,2,12,0,4,1,0,1887,45,39,>50K
11317,17,4,175414,9,4,8,3,4,0,0,0,15,39,<=50K
11318,38,0,290624,11,4,0,1,4,0,0,0,40,39,<=50K
11319,33,4,557805,11,4,12,2,4,0,0,0,40,7,<=50K
11320,20,4,19410,9,4,8,4,0,0,0,0,40,39,<=50K
11321,48,4,206357,9,0,0,4,4,0,0,0,44,39,<=50K
11322,38,4,216385,9,2,6,0,2,1,0,1740,40,13,<=50K
11323,46,4,120131,13,2,3,0,4,1,3103,0,40,39,>50K
11324,72,4,131699,10,6,0,1,4,0,0,0,6,39,<=50K
11325,30,6,157778,9,4,2,4,4,1,0,0,40,39,<=50K
11326,31,4,302679,9,2,2,0,4,1,0,0,40,39,<=50K
11327,29,4,133292,10,4,0,3,2,1,0,0,40,39,<=50K
11328,83,6,243567,7,4,4,1,4,1,0,0,20,39,<=50K
11329,61,4,72442,9,2,2,0,4,1,0,0,40,39,<=50K
11330,42,6,43909,14,0,10,1,4,0,0,0,32,39,<=50K
11331,23,4,108307,9,4,4,3,4,1,0,0,40,39,<=50K
11332,20,1,87467,10,4,10,3,4,0,0,0,18,39,<=50K
11333,42,7,99185,9,4,0,1,4,0,0,0,38,39,<=50K
11334,27,0,37274,9,4,2,3,4,1,0,0,20,39,<=50K
11335,44,6,342434,13,2,2,0,4,1,0,0,50,39,>50K
